_id,ota,information.latitude,information.longitude,information.city,information.postalCode,information.chainName
334823_CLEARTRIP,CLEARTRIP,23.035912,72.55518,Ahmedabad,380009,NA
334584_CLEARTRIP,CLEARTRIP,19.096684,72.88511,Mumbai,400072,NA
334982_CLEARTRIP,CLEARTRIP,29.9641,78.1735,Haridwar,249401,NA
334703_CLEARTRIP,CLEARTRIP,19.764648,74.47619,Shirdi,423109,NA
335019_CLEARTRIP,CLEARTRIP,26.618916,70.70806,Jaisalmer,345001,NA
335043_CLEARTRIP,CLEARTRIP,27.332584,88.61457,Gangtok,NA,NA
335261_CLEARTRIP,CLEARTRIP,23.36629,85.32534,Ranchi,834001,NA
335163_CLEARTRIP,CLEARTRIP,13.083163,80.270454,Chennai,600003,NA
335285_CLEARTRIP,CLEARTRIP,10.243749,77.499664,Kodaikanal,624101,NA
353159_CLEARTRIP,CLEARTRIP,30.462004,78.06885,Mussoorie,248179,NA
353223_CLEARTRIP,CLEARTRIP,12.312276,76.64058,Mysore,570002,NA
353105_CLEARTRIP,CLEARTRIP,11.881947,79.81985,Pondicherry,605007,NA
353240_CLEARTRIP,CLEARTRIP,15.535228,73.821014,Goa,403511,NA
353244_CLEARTRIP,CLEARTRIP,30.454468,78.079834,Mussoorie,248749,NA
353232_CLEARTRIP,CLEARTRIP,30.455347,78.078255,Mussoorie,248179,NA
353300_CLEARTRIP,CLEARTRIP,30.941544,77.20317,Chail,173217,NA
353265_CLEARTRIP,CLEARTRIP,32.990288,74.92787,Katra,182301,NA
353342_CLEARTRIP,CLEARTRIP,32.24304,76.33186,Dharamshala,176219,NA
353379_CLEARTRIP,CLEARTRIP,32.239525,77.192444,Manali,175131,NA
353419_CLEARTRIP,CLEARTRIP,21.18185,70.583694,Sasan Gir,362150,NA
353543_CLEARTRIP,CLEARTRIP,23.020306,72.55967,Ahmedabad,380006,NA
353580_CLEARTRIP,CLEARTRIP,30.461035,78.049095,Mussoorie,248179,NA
353603_CLEARTRIP,CLEARTRIP,32.22488,77.17969,Manali,175131,NA
335120_CLEARTRIP,CLEARTRIP,28.461882,77.06747,Gurgaon,122001,NA
353765_CLEARTRIP,CLEARTRIP,28.49137,77.08401,Gurgaon,122001,NA
353664_CLEARTRIP,CLEARTRIP,15.56677,73.7509,Goa,403516,NA
353800_CLEARTRIP,CLEARTRIP,17.923014,73.70299,Mahabaleshwar,412806,NA
335139_CLEARTRIP,CLEARTRIP,30.00669,78.18957,Haridwar,249205,Royal Orchid Group Of Hotels
353501_CLEARTRIP,CLEARTRIP,12.931741,79.13849,Vellore,632004,NA
353880_CLEARTRIP,CLEARTRIP,23.725609,81.02887,Bandhavgarh,484661,NA
353885_CLEARTRIP,CLEARTRIP,22.988071,72.505516,Ahmedabad,382210,NA
353902_CLEARTRIP,CLEARTRIP,32.23333,77.18745,Manali,175131,NA
354022_CLEARTRIP,CLEARTRIP,28.646494,77.18309,New Delhi,110005,NA
353983_CLEARTRIP,CLEARTRIP,32.26429,77.18766,Manali,175131,NA
354041_CLEARTRIP,CLEARTRIP,24.50157,74.18596,Udaipur,313603,NA
354119_CLEARTRIP,CLEARTRIP,27.00126,75.86951,Jaipur,302028,NA
353947_CLEARTRIP,CLEARTRIP,17.438911,78.47531,Hyderabad,500003,NA
353940_CLEARTRIP,CLEARTRIP,26.2531,72.941734,Jodhpur,342007,NA
354063_CLEARTRIP,CLEARTRIP,31.890316,77.1408,Kullu,175126,NA
354140_CLEARTRIP,CLEARTRIP,12.991812,77.55764,Bangalore,560021,NA
354146_CLEARTRIP,CLEARTRIP,12.957039,77.6421,Bangalore,560071,NA
354161_CLEARTRIP,CLEARTRIP,12.923842,77.67261,Bangalore,560103,NA
354180_CLEARTRIP,CLEARTRIP,12.746909,77.311066,Ramanagara,571511,NA
354261_CLEARTRIP,CLEARTRIP,31.873491,77.15146,Kullu,175131,NA
354243_CLEARTRIP,CLEARTRIP,31.900703,77.150986,Kullu,175131,NA
354301_CLEARTRIP,CLEARTRIP,32.232216,77.19663,Manali,175131,NA
354225_CLEARTRIP,CLEARTRIP,10.066685,77.10624,Munnar,685613,NA
354380_CLEARTRIP,CLEARTRIP,12.954501,77.580124,Bangalore,560004,NA
354408_CLEARTRIP,CLEARTRIP,27.16683,78.034584,Agra,282001,NA
354425_CLEARTRIP,CLEARTRIP,16.991928,81.77393,Rajahmundry,533101,NA
354480_CLEARTRIP,CLEARTRIP,21.15562,79.07343,Nagpur,440001,NA
354487_CLEARTRIP,CLEARTRIP,28.659142,77.46803,Ghaziabad,201002,NA
354502_CLEARTRIP,CLEARTRIP,24.580053,73.68051,Udaipur,313001,NA
354522_CLEARTRIP,CLEARTRIP,12.975408,77.60505,Bangalore,560001,NA
354540_CLEARTRIP,CLEARTRIP,16.70186,74.25485,Kolhapur,416005,NA
354627_CLEARTRIP,CLEARTRIP,13.360284,74.699005,Udupi,576108,NA
354569_CLEARTRIP,CLEARTRIP,8.49446,76.94712,Trivandrum,695001,NA
354642_CLEARTRIP,CLEARTRIP,12.926838,77.61576,Bangalore,560068,NA
354207_CLEARTRIP,CLEARTRIP,29.843107,79.60327,Kausani,263620,NA
354661_CLEARTRIP,CLEARTRIP,12.798598,77.41274,Bangalore,562109,NA
354699_CLEARTRIP,CLEARTRIP,28.548744,77.236565,New Delhi,110048,NA
354779_CLEARTRIP,CLEARTRIP,32.533974,75.9747,Dalhousie,176304,NA
354739_CLEARTRIP,CLEARTRIP,9.888039,76.342476,Kochi,682505,NA
354876_CLEARTRIP,CLEARTRIP,9.978503,76.2769,Kochi,682031,NA
354919_CLEARTRIP,CLEARTRIP,12.951027,77.57981,Bangalore,560004,NA
354939_CLEARTRIP,CLEARTRIP,12.960983,77.643936,Bangalore,560071,NA
354684_CLEARTRIP,CLEARTRIP,12.221768,77.03792,Talakadu,571112,NA
355039_CLEARTRIP,CLEARTRIP,9.746999,76.39246,Vaikom,686143,NA
355044_CLEARTRIP,CLEARTRIP,31.035946,77.1104,Shimla,171001,NA
355052_CLEARTRIP,CLEARTRIP,15.544366,73.76039,Goa,403516,NA
355081_CLEARTRIP,CLEARTRIP,26.852047,80.93626,Lucknow,226001,NA
355181_CLEARTRIP,CLEARTRIP,19.016752,73.11183,Navi Mumbai,410618,NA
355159_CLEARTRIP,CLEARTRIP,19.298225,72.7862,Mumbai,401106,NA
354963_CLEARTRIP,CLEARTRIP,30.55041,79.56609,Badrinath,246443,NA
355203_CLEARTRIP,CLEARTRIP,29.937502,78.15023,Haridwar,249408,NA
355219_CLEARTRIP,CLEARTRIP,9.607877,77.16623,Thekkady,685509,NA
355279_CLEARTRIP,CLEARTRIP,26.02097,76.34446,Sawai Madhopur,322001,NA
355302_CLEARTRIP,CLEARTRIP,34.011536,75.319626,Pahalgam,192126,NA
358482_CLEARTRIP,CLEARTRIP,15.238774,73.929855,Goa,403721,Club Mahindra
355321_CLEARTRIP,CLEARTRIP,13.308662,75.76917,Chikmaglur,577101,NA
358579_CLEARTRIP,CLEARTRIP,26.297615,73.02182,Jodhpur,342001,NA
358543_CLEARTRIP,CLEARTRIP,28.462418,77.0492,Gurgaon,122001,NA
355241_CLEARTRIP,CLEARTRIP,27.15757,78.0454,Agra,282001,NA
358586_CLEARTRIP,CLEARTRIP,9.974514,76.28807,Kochi,682011,NA
358762_CLEARTRIP,CLEARTRIP,26.912405,75.79689,Jaipur,302001,NA
358683_CLEARTRIP,CLEARTRIP,29.380535,79.45682,Chaukori,263640,NA
374823_CLEARTRIP,CLEARTRIP,15.175465,73.94804,Goa,403731,NA
374886_CLEARTRIP,CLEARTRIP,23.025928,72.56545,Ahmedabad,380006,NA
358608_CLEARTRIP,CLEARTRIP,18.56101,73.91487,Pune,411014,NA
374924_CLEARTRIP,CLEARTRIP,15.505295,73.77151,Goa,NA,NA
374863_CLEARTRIP,CLEARTRIP,27.569698,77.66585,Vrindavan,281121,NA
374942_CLEARTRIP,CLEARTRIP,13.349209,74.73736,Udupi,576103,NA
374905_CLEARTRIP,CLEARTRIP,17.686054,83.20691,Visakhapatnam,530026,NA
358623_CLEARTRIP,CLEARTRIP,10.014634,76.342094,Kochi,682030,NA
375111_CLEARTRIP,CLEARTRIP,15.012756,74.02214,Goa,403702,NA
375174_CLEARTRIP,CLEARTRIP,24.695263,84.991554,Bodhgaya,824231,NA
375194_CLEARTRIP,CLEARTRIP,17.407211,78.440414,Hyderabad,500034,Dhanturi Group of Hotels
375002_CLEARTRIP,CLEARTRIP,30.12745,78.32279,Rishikesh,249137,NA
375092_CLEARTRIP,CLEARTRIP,17.435953,78.48834,Secunderabad,50003,NA
375217_CLEARTRIP,CLEARTRIP,23.259262,72.64003,Gandhinagar,382028,NA
375280_CLEARTRIP,CLEARTRIP,13.054205,80.26097,Chennai,600014,NA
375314_CLEARTRIP,CLEARTRIP,8.386288,76.97809,Kovalam,695521,NA
375276_CLEARTRIP,CLEARTRIP,28.62121,77.21805,New Delhi,110001,NA
375054_CLEARTRIP,CLEARTRIP,11.403934,76.70902,Ooty,643001,NA
375335_CLEARTRIP,CLEARTRIP,8.083536,77.55097,Kanyakumari,629702,NA
375378_CLEARTRIP,CLEARTRIP,9.956304,76.2406,Kochi,682001,NA
375457_CLEARTRIP,CLEARTRIP,32.99157,74.93237,Katra,182301,NA
375437_CLEARTRIP,CLEARTRIP,9.963625,76.240265,Kochi,682001,NA
375478_CLEARTRIP,CLEARTRIP,30.420496,78.2543,Dhanaulti,249180,NA
375520_CLEARTRIP,CLEARTRIP,13.037051,80.23959,Chennai,600017,NA
375495_CLEARTRIP,CLEARTRIP,30.327045,78.045006,Dehradun,248001,NA
375590_CLEARTRIP,CLEARTRIP,13.059261,80.275345,Chennai,600005,NA
375554_CLEARTRIP,CLEARTRIP,12.357677,76.66175,Mysore,570003,NA
375240_CLEARTRIP,CLEARTRIP,28.649225,77.20877,New Delhi,110055,NA
375961_CLEARTRIP,CLEARTRIP,15.564635,73.74889,Goa,403516,NA
375934_CLEARTRIP,CLEARTRIP,12.969981,77.64097,Bangalore,560038,NA
376110_CLEARTRIP,CLEARTRIP,12.977168,77.57989,Bangalore,560009,NA
376955_CLEARTRIP,CLEARTRIP,9.964793,76.244576,Kochi,682001,NA
376978_CLEARTRIP,CLEARTRIP,28.490726,77.08566,Gurgaon,122002,NA
377015_CLEARTRIP,CLEARTRIP,23.07983,72.61799,Ahmedabad,382475,NA
376877_CLEARTRIP,CLEARTRIP,10.016046,76.36438,Kochi,682030,NA
377095_CLEARTRIP,CLEARTRIP,10.089502,77.059586,Munnar,685565,NA
377076_CLEARTRIP,CLEARTRIP,12.816199,76.19691,Hassan,576201,NA
375358_CLEARTRIP,CLEARTRIP,28.033535,73.41176,Bikaner,334001,NA
377221_CLEARTRIP,CLEARTRIP,28.480951,77.08866,Gurgaon,122002,NA
377056_CLEARTRIP,CLEARTRIP,13.319659,75.771935,Chikmaglur,577101,NA
377327_CLEARTRIP,CLEARTRIP,10.043946,77.05176,Munnar,685612,NA
377332_CLEARTRIP,CLEARTRIP,8.082887,77.5514,Kanyakumari,629702,NA
377359_CLEARTRIP,CLEARTRIP,12.972889,77.57042,Bangalore,560053,NA
377340_CLEARTRIP,CLEARTRIP,28.64112,77.214485,New Delhi,110055,NA
377369_CLEARTRIP,CLEARTRIP,13.63036,79.41749,Tirupati,517501,NA
377400_CLEARTRIP,CLEARTRIP,28.643356,77.21047,New Delhi,110053,NA
377440_CLEARTRIP,CLEARTRIP,13.628724,79.427986,Tirupati,517501,NA
377478_CLEARTRIP,CLEARTRIP,23.15735,79.89325,Jabalpur,482001,NA
377502_CLEARTRIP,CLEARTRIP,12.308998,76.65841,Mysore,570001,NA
377374_CLEARTRIP,CLEARTRIP,26.91246,75.7878,Jaipur,302006,NA
377484_CLEARTRIP,CLEARTRIP,10.795204,78.68141,Trichy,620001,NA
377506_CLEARTRIP,CLEARTRIP,13.001646,77.63217,Bangalore,560033,NA
377140_CLEARTRIP,CLEARTRIP,13.634687,79.42756,Tirupati,517501,NA
377558_CLEARTRIP,CLEARTRIP,26.912436,75.78597,Jaipur,302016,NA
377565_CLEARTRIP,CLEARTRIP,26.930561,75.82859,Jaipur,302002,NA
377572_CLEARTRIP,CLEARTRIP,12.792178,77.716515,Bangalore,560081,NA
377581_CLEARTRIP,CLEARTRIP,8.391884,76.97506,Kovalam,695521,NA
377589_CLEARTRIP,CLEARTRIP,15.526691,73.76762,Goa,403515,NA
377613_CLEARTRIP,CLEARTRIP,15.495376,73.83177,Goa,403001,NA
377623_CLEARTRIP,CLEARTRIP,8.499737,76.95309,Trivandrum,695001,NA
377603_CLEARTRIP,CLEARTRIP,26.970015,75.77329,Jaipur,302023,NA
377661_CLEARTRIP,CLEARTRIP,11.534351,76.64118,Masinagudi,643223,NA
377667_CLEARTRIP,CLEARTRIP,29.423834,79.427055,Nainital,263139,NA
377708_CLEARTRIP,CLEARTRIP,12.247787,79.07183,Tiruvannamalai,606601,NA
377521_CLEARTRIP,CLEARTRIP,12.963545,77.738785,Bangalore,560066,NA
377643_CLEARTRIP,CLEARTRIP,19.128464,72.868866,Mumbai,400093,Ginger hotels
377714_CLEARTRIP,CLEARTRIP,11.940941,79.82917,Pondicherry,605001,NA
377734_CLEARTRIP,CLEARTRIP,15.937726,75.67523,Badami,587201,NA
377721_CLEARTRIP,CLEARTRIP,28.645702,77.19297,New Delhi,110005,NA
377741_CLEARTRIP,CLEARTRIP,11.931336,79.82128,Pondicherry,605005,NA
377763_CLEARTRIP,CLEARTRIP,11.931371,79.82703,Pondicherry,605001,NA
378085_CLEARTRIP,CLEARTRIP,22.7213,75.878044,Indore,452001,NA
377768_CLEARTRIP,CLEARTRIP,26.919151,75.80513,Jaipur,302001,NA
378142_CLEARTRIP,CLEARTRIP,26.159033,91.7744,Guwahati,781005,NA
378122_CLEARTRIP,CLEARTRIP,23.06412,70.13787,Gandhidham,370201,NA
378167_CLEARTRIP,CLEARTRIP,32.990635,74.9279,Katra,182301,NA
378226_CLEARTRIP,CLEARTRIP,21.157667,79.08285,Nagpur,440001,NA
378244_CLEARTRIP,CLEARTRIP,12.628841,80.195595,Mahabalipuram,603104,NA
378289_CLEARTRIP,CLEARTRIP,25.321388,83.00167,Varanasi,221001,NA
378301_CLEARTRIP,CLEARTRIP,13.323577,75.70455,Chikmaglur,577130,NA
378262_CLEARTRIP,CLEARTRIP,20.313757,85.82755,Bhubaneswar,751005,NA
377679_CLEARTRIP,CLEARTRIP,26.909208,75.81515,Jaipur,302006,NA
378312_CLEARTRIP,CLEARTRIP,18.598743,73.73128,Pune,411057,NA
378474_CLEARTRIP,CLEARTRIP,21.170382,70.57692,Sasan Gir,362135,NA
378392_CLEARTRIP,CLEARTRIP,12.816854,77.67433,Bangalore,560001,NA
378516_CLEARTRIP,CLEARTRIP,23.349766,85.33139,Ranchi,834001,NA
378539_CLEARTRIP,CLEARTRIP,18.533693,73.88065,Pune,411001,NA
377777_CLEARTRIP,CLEARTRIP,11.541229,76.65252,Masinagudi,643223,NA
378626_CLEARTRIP,CLEARTRIP,12.929743,77.68309,Bangalore,560103,Accor Hotels
378600_CLEARTRIP,CLEARTRIP,25.133642,73.57379,Kumbhalgarh,313002,NA
378575_CLEARTRIP,CLEARTRIP,12.955465,77.64236,Bangalore,560071,NA
378703_CLEARTRIP,CLEARTRIP,21.2072,72.84055,Surat,395003,NA
378691_CLEARTRIP,CLEARTRIP,22.314034,73.17469,Vadodara,390007,NA
378707_CLEARTRIP,CLEARTRIP,26.470118,80.35842,Kanpur,208001,NA
378596_CLEARTRIP,CLEARTRIP,34.160927,77.57684,Leh,194101,NA
378724_CLEARTRIP,CLEARTRIP,32.536583,75.976074,Dalhousie,176304,NA
378733_CLEARTRIP,CLEARTRIP,26.9218,75.80042,Jaipur,302001,NA
378729_CLEARTRIP,CLEARTRIP,32.534466,75.980064,Dalhousie,176304,NA
378739_CLEARTRIP,CLEARTRIP,26.92091,75.79717,Jaipur,302001,NA
378761_CLEARTRIP,CLEARTRIP,25.338947,82.98314,Varanasi,221002,NA
378766_CLEARTRIP,CLEARTRIP,25.308962,83.00762,Varanasi,221001,NA
378774_CLEARTRIP,CLEARTRIP,25.323954,83.0023,Varanasi,221001,NA
378794_CLEARTRIP,CLEARTRIP,12.936615,77.576996,Bangalore,560 004,NA
378786_CLEARTRIP,CLEARTRIP,26.921434,75.80249,Jaipur,302001,NA
378805_CLEARTRIP,CLEARTRIP,26.946278,75.84107,Jaipur,302002,NA
378828_CLEARTRIP,CLEARTRIP,26.928495,75.73599,Jaipur,302012,NA
378817_CLEARTRIP,CLEARTRIP,26.924414,75.82062,Jaipur,302002,NA
378832_CLEARTRIP,CLEARTRIP,26.994373,75.87649,Jaipur,302001,NA
378861_CLEARTRIP,CLEARTRIP,25.326056,82.99039,Varanasi,221001,NA
378871_CLEARTRIP,CLEARTRIP,17.44827,78.439835,Hyderabad,500045,NA
378877_CLEARTRIP,CLEARTRIP,17.440496,78.497574,Secunderabad,500 003,NA
378810_CLEARTRIP,CLEARTRIP,26.923101,75.798416,Jaipur,302016,NA
378941_CLEARTRIP,CLEARTRIP,26.920832,75.803764,Jaipur,302001,NA
378882_CLEARTRIP,CLEARTRIP,17.917265,73.66167,Mahabaleshwar,412806,Royal Orchid Hotels
378906_CLEARTRIP,CLEARTRIP,26.943945,75.77414,Jaipur,302039,NA
378949_CLEARTRIP,CLEARTRIP,12.969472,77.64775,Bangalore,560075,NA
378954_CLEARTRIP,CLEARTRIP,26.786272,75.82085,Jaipur,302012,NA
378963_CLEARTRIP,CLEARTRIP,26.914227,75.8051,Jaipur,302001,NA
378979_CLEARTRIP,CLEARTRIP,26.920551,75.80147,Jaipur,302001,NA
378970_CLEARTRIP,CLEARTRIP,32.726677,74.8588,Jammu,180016,NA
378660_CLEARTRIP,CLEARTRIP,12.900681,77.63203,Bangalore,560068,NA
379006_CLEARTRIP,CLEARTRIP,29.322422,79.58123,Nainital,263136,NA
379058_CLEARTRIP,CLEARTRIP,30.335451,78.02458,Dehradun,248001,NA
379062_CLEARTRIP,CLEARTRIP,30.325624,78.04351,Dehradun,248001,NA
379079_CLEARTRIP,CLEARTRIP,13.343198,75.67445,Chikmaglur,577130,NA
379071_CLEARTRIP,CLEARTRIP,30.33467,78.05349,Dehradun,248001,NA
379118_CLEARTRIP,CLEARTRIP,31.044367,77.13166,Shimla,173219,NA
379129_CLEARTRIP,CLEARTRIP,29.38366,79.51684,Nainital,263132,NA
379123_CLEARTRIP,CLEARTRIP,19.869862,75.32667,Aurangabad,431001,NA
379139_CLEARTRIP,CLEARTRIP,31.077822,77.309265,Kufri,171209,NA
379144_CLEARTRIP,CLEARTRIP,31.959314,77.11603,Kullu,175101,NA
379134_CLEARTRIP,CLEARTRIP,17.411268,78.44978,Hyderabad,500034,NA
379083_CLEARTRIP,CLEARTRIP,30.371735,78.05686,Dehradun,248014,NA
379161_CLEARTRIP,CLEARTRIP,12.980603,77.57148,Bangalore,560009,NA
379168_CLEARTRIP,CLEARTRIP,30.905197,75.84373,Ludhiana,141001,NA
379200_CLEARTRIP,CLEARTRIP,31.638872,74.86648,Amritsar,143001,NA
379241_CLEARTRIP,CLEARTRIP,29.927896,78.1307,Haridwar,249407,NA
379204_CLEARTRIP,CLEARTRIP,23.072033,72.52447,Ahmedabad,380060,Golden Tulip Hotels
379248_CLEARTRIP,CLEARTRIP,15.540525,73.75793,Goa,403516,NA
379191_CLEARTRIP,CLEARTRIP,12.958489,77.64972,Bangalore,560017,NA
379186_CLEARTRIP,CLEARTRIP,13.066995,80.25557,Chennai,600008,Carlson Rezidor Hotel Group
379253_CLEARTRIP,CLEARTRIP,22.544024,88.35455,Kolkata,700017,NA
379278_CLEARTRIP,CLEARTRIP,11.56659,76.64433,Masinagudi,643206,NA
379264_CLEARTRIP,CLEARTRIP,11.411942,76.708145,Ooty,643001,NA
379346_CLEARTRIP,CLEARTRIP,15.501828,73.79267,Goa,403114,NA
379299_CLEARTRIP,CLEARTRIP,17.710712,83.31599,Visakhapatnam,530003,NA
379387_CLEARTRIP,CLEARTRIP,27.491531,77.67722,Mathura,281001,NA
379382_CLEARTRIP,CLEARTRIP,27.492266,77.67692,Mathura,281001,NA
379396_CLEARTRIP,CLEARTRIP,29.698269,77.03054,Karnal,132001,NA
379421_CLEARTRIP,CLEARTRIP,32.536533,75.97586,Dalhousie,176304,NA
379407_CLEARTRIP,CLEARTRIP,15.556187,73.75886,Goa,403516,NA
379753_CLEARTRIP,CLEARTRIP,31.636047,74.87469,Amritsar,143001,NA
379430_CLEARTRIP,CLEARTRIP,17.423967,78.41206,Hyderabad,500033,Falcons Nest
379378_CLEARTRIP,CLEARTRIP,27.524916,77.66542,Mathura,281001,NA
379784_CLEARTRIP,CLEARTRIP,14.993981,74.04186,Goa,403002,NA
379844_CLEARTRIP,CLEARTRIP,31.635113,74.87193,Amritsar,143001,NA
379860_CLEARTRIP,CLEARTRIP,28.028225,73.32442,Bikaner,334001,NA
379810_CLEARTRIP,CLEARTRIP,29.419989,79.14333,Corbett,244715,NA
379888_CLEARTRIP,CLEARTRIP,30.725594,76.76484,Chandigarh,160017,NA
379920_CLEARTRIP,CLEARTRIP,29.775976,79.43669,Ranikhet,263653,NA
379926_CLEARTRIP,CLEARTRIP,30.6993,76.79034,Chandigarh,160002,NA
379974_CLEARTRIP,CLEARTRIP,9.49945,76.32272,Alleppey,NA,NA
379996_CLEARTRIP,CLEARTRIP,25.174702,75.85217,Kota,324007,NA
380008_CLEARTRIP,CLEARTRIP,26.897104,75.73901,Jaipur,302021,NA
380000_CLEARTRIP,CLEARTRIP,25.175646,75.85262,Kota,324007,NA
380256_CLEARTRIP,CLEARTRIP,12.424161,75.73838,Coorg,571201,NA
380246_CLEARTRIP,CLEARTRIP,27.168056,75.72247,Jaipur,303702,NA
380227_CLEARTRIP,CLEARTRIP,18.655842,72.867935,Alibaug,402201,NA
380266_CLEARTRIP,CLEARTRIP,11.260548,75.77788,Kozhikode,NA,NA
380238_CLEARTRIP,CLEARTRIP,30.69239,76.850975,Chandigarh,134113,NA
380278_CLEARTRIP,CLEARTRIP,22.240143,68.96802,Dwarka,361335,NA
380293_CLEARTRIP,CLEARTRIP,13.02398,80.20178,Chennai,600032, Treebo Hotels
380323_CLEARTRIP,CLEARTRIP,12.419229,75.747925,Coorg,571 201,NA
380335_CLEARTRIP,CLEARTRIP,9.968048,76.28446,Kochi,682016,NA
380313_CLEARTRIP,CLEARTRIP,12.224609,75.649605,Coorg,571212,NA
380354_CLEARTRIP,CLEARTRIP,11.318828,75.99731,Kozhikode,673602,NA
380370_CLEARTRIP,CLEARTRIP,11.25882,75.78877,Kozhikode,673004,NA
380462_CLEARTRIP,CLEARTRIP,30.717493,76.75334,Chandigarh,160022,NA
380456_CLEARTRIP,CLEARTRIP,27.19739,77.52347,Bharatpur,321001,NA
380393_CLEARTRIP,CLEARTRIP,28.637062,77.32763,Ghaziabad,201010,Radisson hotels & resorts
380519_CLEARTRIP,CLEARTRIP,23.053291,72.519325,Ahmedabad,380054,NA
380478_CLEARTRIP,CLEARTRIP,26.910248,70.91706,Jaisalmer,NA,NA
380593_CLEARTRIP,CLEARTRIP,31.635626,74.87342,Amritsar,143001,NA
380597_CLEARTRIP,CLEARTRIP,27.556852,76.6207,Alwar,301001,NA
380634_CLEARTRIP,CLEARTRIP,28.42069,77.08922,Gurgaon,122413,NA
380695_CLEARTRIP,CLEARTRIP,20.896406,70.41018,Somnath,362 268,NA
380735_CLEARTRIP,CLEARTRIP,10.786655,79.13919,Tanjore,613001,NA
380777_CLEARTRIP,CLEARTRIP,17.460106,78.366,Hyderabad,500081,NA
380834_CLEARTRIP,CLEARTRIP,28.603416,77.24076,New Delhi,110003,NA
380854_CLEARTRIP,CLEARTRIP,28.548126,77.23792,New Delhi,110048,NA
380861_CLEARTRIP,CLEARTRIP,12.337405,75.83014,Coorg,571253,NA
380661_CLEARTRIP,CLEARTRIP,10.225138,77.47021,Kodaikanal,624101,NA
380618_CLEARTRIP,CLEARTRIP,30.717619,76.753746,Chandigarh,160022,Treebo Hotels
381047_CLEARTRIP,CLEARTRIP,26.450396,74.6395,Ajmer,305001,NA
380986_CLEARTRIP,CLEARTRIP,22.083359,85.3866,Barbil,758035,NA
381176_CLEARTRIP,CLEARTRIP,23.029303,72.55902,Ahmedabad,380006,NA
381290_CLEARTRIP,CLEARTRIP,27.330082,88.61429,Gangtok,737101,NA
381419_CLEARTRIP,CLEARTRIP,12.916609,77.60226,Bangalore,560076,NA
381512_CLEARTRIP,CLEARTRIP,22.302202,70.80121,Rajkot,360001,NA
380867_CLEARTRIP,CLEARTRIP,11.345997,76.82166,Coonoor,643001,NA
381487_CLEARTRIP,CLEARTRIP,12.314984,76.656975,Mysore,570001,NA
381547_CLEARTRIP,CLEARTRIP,32.24333,76.32813,Dharamshala,176219,NA
381551_CLEARTRIP,CLEARTRIP,28.631216,77.138565,New Delhi,110028,NA
381589_CLEARTRIP,CLEARTRIP,11.010454,76.96653,Coimbatore,641009,NA
381768_CLEARTRIP,CLEARTRIP,30.101694,78.38577,Rishikesh,249201,NA
380905_CLEARTRIP,CLEARTRIP,10.239146,77.49552,Kodaikanal,624101,NA
381649_CLEARTRIP,CLEARTRIP,30.455458,78.10008,Mussoorie,248179,NA
381828_CLEARTRIP,CLEARTRIP,26.911089,70.9084,Jaisalmer,345001,NA
381793_CLEARTRIP,CLEARTRIP,30.45778,78.07448,Mussoorie,248179,NA
381968_CLEARTRIP,CLEARTRIP,28.641485,77.38104,Ghaziabad,110062,NA
382210_CLEARTRIP,CLEARTRIP,26.461782,74.637146,Ajmer,305001,NA
382170_CLEARTRIP,CLEARTRIP,9.667843,77.18758,Thekkady,685509,NA
382230_CLEARTRIP,CLEARTRIP,28.64414,77.172554,New Delhi,110008,NA
382308_CLEARTRIP,CLEARTRIP,26.483738,74.560715,Pushkar,305022,NA
382351_CLEARTRIP,CLEARTRIP,17.92335,73.659134,Mahabaleshwar,412806,NA
382488_CLEARTRIP,CLEARTRIP,12.329387,76.64474,Mysore,570015,NA
382494_CLEARTRIP,CLEARTRIP,26.846336,75.80281,Jaipur,302017,1589 Hotels
382028_CLEARTRIP,CLEARTRIP,12.932626,79.137344,Vellore,632004,NA
382511_CLEARTRIP,CLEARTRIP,15.649401,73.82044,Goa,403517,NA
382811_CLEARTRIP,CLEARTRIP,10.239626,77.48679,Kodaikanal,624101,NA
382656_CLEARTRIP,CLEARTRIP,11.965345,79.8247,Pondicherry,605 602,NA
382871_CLEARTRIP,CLEARTRIP,34.055626,74.401184,Gulmarg,193403,NA
382970_CLEARTRIP,CLEARTRIP,11.782298,78.21259,Yercaud,636601,NA
383032_CLEARTRIP,CLEARTRIP,12.4243555,75.73917,Coorg,571201,NA
383137_CLEARTRIP,CLEARTRIP,17.143,73.27005,Ganpatipule,415615,NA
383093_CLEARTRIP,CLEARTRIP,23.068928,72.56326,Ahmedabad,380015,NA
382570_CLEARTRIP,CLEARTRIP,29.394213,79.06737,Corbett,244715,NA
383293_CLEARTRIP,CLEARTRIP,20.995749,75.55911,Jalgaon,425002,NA
383250_CLEARTRIP,CLEARTRIP,28.6591,77.298004,New Delhi,110095,Sarovar Group of Hotels
383451_CLEARTRIP,CLEARTRIP,27.335718,88.61107,Gangtok,NA,NA
383550_CLEARTRIP,CLEARTRIP,9.420086,76.3767,Alleppey,688505,NA
383630_CLEARTRIP,CLEARTRIP,24.581926,73.68324,Udaipur,313001,NA
383532_CLEARTRIP,CLEARTRIP,15.589031,73.76455,Goa,403509,NA
383372_CLEARTRIP,CLEARTRIP,17.926105,73.65588,Mahabaleshwar,412806,NA
383677_CLEARTRIP,CLEARTRIP,18.7488,72.88673,Alibaug,402201,NA
