1325034_CLEARTRIP,CLEARTRIP,26.893232,75.76667,Jaipur,302019,OYO,cluster4,OYO Premium Shyam Nagar
1325098_CLEARTRIP,CLEARTRIP,17.718761,83.3312,Visakhapatnam,530017,OYO,cluster2,OYO Premium Beach Road Submarine View
1325110_CLEARTRIP,CLEARTRIP,10.248713,77.48925,Kodaikanal,624101,OYO,cluster11,OYO Premium Nibav Road Kodaikanal
1325118_CLEARTRIP,CLEARTRIP,30.168009,77.97394,Mussoorie,248179,OYO,cluster3,'OYO Rooms Himalayan View Camel''S Road 2'
1325134_CLEARTRIP,CLEARTRIP,23.02939,72.58157,Ahmedabad,380001,OYO,cluster14,OYO Premium Ahmedabad Station Lal Darwaza 2
1325030_CLEARTRIP,CLEARTRIP,24.59948,73.69005,Udaipur,313001,OYO,cluster7,OYO Rooms Sukhadia Circle
1325194_CLEARTRIP,CLEARTRIP,12.309658,76.662,Mysore,570010,OYO,cluster9,OYO Premium Near Mysore Palace
1325176_CLEARTRIP,CLEARTRIP,10.243774,77.495834,Kodaikanal,624101,OYO,cluster11,OYO Premium Family Getaway Sivanadi Road
1325216_CLEARTRIP,CLEARTRIP,31.104727,77.165596,Shimla,171001,OYO,cluster3,OYO Premium Cart Road
1324976_CLEARTRIP,CLEARTRIP,22.553429,88.40585,Kolkata,700105,OYO,cluster14,OYO Rooms Chingrighata Crossing
1325242_CLEARTRIP,CLEARTRIP,15.495243,73.825935,Goa,403001,OYO,cluster6,OYO Rooms Panjim EDC House
1325248_CLEARTRIP,CLEARTRIP,28.487133,77.07954,Gurgaon,122002,OYO,cluster3,OYO Premium DLF Square
1325250_CLEARTRIP,CLEARTRIP,26.888342,75.76953,Jaipur,302019,OYO,cluster4,OYO Rooms Vivek Vihar Metro Station
1325142_CLEARTRIP,CLEARTRIP,23.02909,72.56412,Ahmedabad,380006,OYO,cluster14,OYO Rooms Near Ellis Bridge
1325256_CLEARTRIP,CLEARTRIP,28.518583,77.16116,New Delhi,110070,OYO,cluster3,OYO Rooms Vasant Kunj Fortis 2
1325390_CLEARTRIP,CLEARTRIP,22.530472,88.32665,Kolkata,700027,OYO,cluster14,OYO Rooms Alipore Diamond Harbour Road
1325278_CLEARTRIP,CLEARTRIP,26.892147,75.74415,Jaipur,302006,OYO,cluster4,OYO Rooms Ajmer Road Nirman Nagar
1325374_CLEARTRIP,CLEARTRIP,27.318174,88.60638,Gangtok,0,NA,cluster4,Hotel Clouds
1325436_CLEARTRIP,CLEARTRIP,31.102451,77.17905,Shimla,171001,NA,cluster3,Hotel Woodland - Shimla
1325296_CLEARTRIP,CLEARTRIP,26.278393,73.00705,Jodhpur,342003,OYO,cluster4,OYO Premium Children Park Sardarpura
1325408_CLEARTRIP,CLEARTRIP,28.645735,77.186485,New Delhi,110005,NA,cluster3,Hotel Hill Palace
1359142_CLEARTRIP,CLEARTRIP,13.008599,80.197525,Chennai,600016,NA,cluster10,Rajeshwari Colony Service Apartment
1359186_CLEARTRIP,CLEARTRIP,30.26998,78.42261,Tehri,249146,NA,cluster3,Sapphire Retreat
1359154_CLEARTRIP,CLEARTRIP,11.615559,76.17993,Wayanad,673593,NA,cluster9,Vistara Resort
1359730_CLEARTRIP,CLEARTRIP,17.881214,83.443375,Visakhapatnam,531163,Accor Hotels,cluster2,"The Bheemili Resort
1359130_CLEARTRIP,CLEARTRIP,13.348543,74.78273,Manipal,576104,1589 Hotels,cluster10,Hotel Central Park Manipal
1360064_CLEARTRIP,CLEARTRIP,23.077093,72.50667,Ahmedabad,0,NA,cluster14,Hotel Shree Gopal Residency
1360078_CLEARTRIP,CLEARTRIP,22.84025,86.22453,Jamshedpur,832401,NA,cluster14,Golden Leaf Resort
1360216_CLEARTRIP,CLEARTRIP,13.014565,80.23001,Chennai,600015,NA,cluster10,Executive Comfort Guindy
1360250_CLEARTRIP,CLEARTRIP,30.454847,78.08186,Mussoorie,248179,NA,cluster3,Hotel Himshri
1360258_CLEARTRIP,CLEARTRIP,11.935769,79.82508,Pondicherry,0,NA,cluster9,Anandham Residency
1360038_CLEARTRIP,CLEARTRIP,9.920597,78.112686,Madurai,625001,Treebo Hotels,cluster11,Treebo Berrys Boutique
1359140_CLEARTRIP,CLEARTRIP,13.31701,75.77201,Chikmaglur,577101,NA,cluster10,The Orchid Chikmagalur
1360296_CLEARTRIP,CLEARTRIP,29.215206,79.53416,Haldwani,263139,NA,cluster3,Hotel Ess Kay
1360420_CLEARTRIP,CLEARTRIP,13.038465,80.24007,Chennai,0,NA,cluster10,FabHotel Blossom T Nagar
1360352_CLEARTRIP,CLEARTRIP,34.085217,77.599464,Leh,194101,NA,cluster12,The Indus River Camp
1360434_CLEARTRIP,CLEARTRIP,12.943039,77.62384,Bangalore,560034,NA,cluster10,FabHotel De Oriell Koramangala
1360442_CLEARTRIP,CLEARTRIP,17.431623,78.30333,Hyderabad,500032,NA,cluster2,FabHotel Lotus HiTech City
1360446_CLEARTRIP,CLEARTRIP,24.922043,79.58112,Chattarpur,471001,NA,cluster7,Hotel Jatashankar Palace
1360340_CLEARTRIP,CLEARTRIP,22.719952,75.90607,Indore,452001,NA,cluster14,Stay10 Luxury Service Apartment
1360448_CLEARTRIP,CLEARTRIP,13.096966,77.58819,Bangalore,560064,NA,cluster10,The Verda Prakyathi
1360500_CLEARTRIP,CLEARTRIP,23.182941,75.76953,Ujjain,456006,NA,cluster14,Hotel Raghumani Palace
1360508_CLEARTRIP,CLEARTRIP,26.137224,91.80217,Guwahati,781022,World Choice Hotels,cluster4,Hotel Shoolin Grand
1360540_CLEARTRIP,CLEARTRIP,12.960007,77.55672,Bangalore,560018,NA,cluster10,Hotel Mint Benhur Pride
1360550_CLEARTRIP,CLEARTRIP,12.907246,80.20067,Chennai,600100,NA,cluster10,MM Residency
1360568_CLEARTRIP,CLEARTRIP,17.442682,78.38229,Hyderabad,500081,NA,cluster2,Hotel Deccan Serai
1360570_CLEARTRIP,CLEARTRIP,28.64273,77.216774,New Delhi,110055,NA,cluster3,Hotel Sona International
1360574_CLEARTRIP,CLEARTRIP,13.051988,80.224,Chennai,600024,NA,cluster10,Happy Homes - Kodambakkam
1360606_CLEARTRIP,CLEARTRIP,32.154793,77.1837,Manali,175131,NA,cluster12,WoodyVu Mansari Cottage
1360634_CLEARTRIP,CLEARTRIP,22.807608,69.71498,Mundra,0,NA,cluster14,Beetle Smartotels
1360584_CLEARTRIP,CLEARTRIP,32.163193,77.189964,Manali,175136,NA,cluster12,"ShivAdya
1360646_CLEARTRIP,CLEARTRIP,31.289734,76.28862,Hoshiarpur,144523,NA,cluster12,Hotel Gaj Retreat
1360666_CLEARTRIP,CLEARTRIP,27.617064,75.15179,Sikar,332001,NA,cluster4,Hotel Royal Inn
1360688_CLEARTRIP,CLEARTRIP,29.39329,79.45106,Nainital,263001, Treebo Hotels,cluster3,Treebo Cloud 7
1360572_CLEARTRIP,CLEARTRIP,31.217989,76.48261,Anandpur Sahib,140118,NA,cluster12,Anand @ The Satluj
1360580_CLEARTRIP,CLEARTRIP,30.461319,78.075806,Mussoorie,0,NA,cluster3,Hotel Pacific Mussoorie
1360696_CLEARTRIP,CLEARTRIP,21.044998,75.7783,Bhusawal,425201,NA,cluster1,Hotel Aaditya Palace
1360698_CLEARTRIP,CLEARTRIP,16.49828,80.65287,Vijayawada,520010,NA,cluster2,Hotel Aira
1360704_CLEARTRIP,CLEARTRIP,11.531025,76.701225,Masinagudi,643223,NA,cluster0,Kings Wild Retreat
1360728_CLEARTRIP,CLEARTRIP,12.323907,76.62984,Mysore,570002,NA,cluster9,Spree Roopa Elite
1360726_CLEARTRIP,CLEARTRIP,21.714943,72.65743,Dahej,392130,NA,cluster14,Budget Inn Tiger Plaza-Service Apartment
1360730_CLEARTRIP,CLEARTRIP,26.84077,70.54229,Jaisalmer,345001,NA,cluster4,Dunes Desert Safari and Camps
1360700_CLEARTRIP,CLEARTRIP,30.226997,78.34848,Rishikesh,0,NA,cluster3,Astraal Resorts & Spa - 30KMs From Rishikesh
1360770_CLEARTRIP,CLEARTRIP,29.342539,79.48343,Nainital,0,NA,cluster3,The Cottage Jeolikot  Marketed by Bene Resorts
1360782_CLEARTRIP,CLEARTRIP,33.07238,75.33771,Patnitop,182141,NA,cluster12,Hotel Natraj International
1360832_CLEARTRIP,CLEARTRIP,26.788095,80.90347,Lucknow,226005,NA,cluster4,Hotel Buddha Residency
1360840_CLEARTRIP,CLEARTRIP,12.414527,75.72221,Coorg,571201,NA,cluster9,Green Line Stay
1360796_CLEARTRIP,CLEARTRIP,22.80277,86.20081,Jamshedpur,831001,NA,cluster14,The Kannelite
1360842_CLEARTRIP,CLEARTRIP,28.433601,77.047386,Gurgaon,122009,NA,cluster3,Prefer Inn
1360846_CLEARTRIP,CLEARTRIP,32.209606,77.200005,Manali,175131,NA,cluster12,Elite Cottage
1360676_CLEARTRIP,CLEARTRIP,26.92422,75.69718,Jaipur,0,NA,cluster4,Hotel RG Inn
1360848_CLEARTRIP,CLEARTRIP,12.93445,77.616425,Bangalore,560095,NA,cluster10,Hotel Pent House
1360852_CLEARTRIP,CLEARTRIP,26.915747,70.90835,Jaisalmer,345001,NA,cluster4,Heritage Queen Desert Camp
1360850_CLEARTRIP,CLEARTRIP,11.1048,76.7683,Kottathara,678581,NA,cluster0,Anaikatti By The Siruvani - A Sterling Resort
1360854_CLEARTRIP,CLEARTRIP,31.196571,76.98302,Solan,0,NA,cluster12,Hotel Amarjees & Restaurant
1360866_CLEARTRIP,CLEARTRIP,15.626442,73.73209,Goa,0,NA,cluster6,Hotel Aquarii
1360870_CLEARTRIP,CLEARTRIP,30.297867,78.00853,Dehradun,248001,NA,cluster3,The Onix
1360910_CLEARTRIP,CLEARTRIP,28.616499,77.08133,New Delhi,110058,NA,cluster3,Palazzo Inn
1325446_CLEARTRIP,CLEARTRIP,22.669884,75.82335,Indore,452014,OYO,cluster14,OYO Rooms Rajendra Nagar Near IPS Academy
1325472_CLEARTRIP,CLEARTRIP,25.6309,85.1099,Patna,800013,OYO,cluster7,OYO Premium Patliputra Patna
1325512_CLEARTRIP,CLEARTRIP,22.30329,70.78741,Rajkot,360001,OYO,cluster14,OYO Rooms Race Course Ring Road
1325542_CLEARTRIP,CLEARTRIP,26.83415,80.92745,Lucknow,226004,OYO,cluster4,OYO Rooms Heritage Charbagh
1325554_CLEARTRIP,CLEARTRIP,24.62037,72.76168,Mount Abu,307501,NA,cluster7,Humming Bird Resort
1325568_CLEARTRIP,CLEARTRIP,11.91386,79.81447,Pondicherry,605111,OYO,cluster9,OYO Premium Near Auroville
1325592_CLEARTRIP,CLEARTRIP,30.456066,78.078316,Mussoorie,248179,OYO,cluster3,OYO Premium Luxurious Mall Road
1325608_CLEARTRIP,CLEARTRIP,15.619023,73.73508,Goa,403512,OYO,cluster6,OYO Rooms Morjim Beach
1325620_CLEARTRIP,CLEARTRIP,31.09,77.13,Shimla,171005,OYO,cluster3,OYO Rooms Shimla View Kachighati
1325628_CLEARTRIP,CLEARTRIP,30.702494,76.8798,Chandigarh,134109,OYO,cluster3,OYO Premium Gurudwara Nada Sahib
1325638_CLEARTRIP,CLEARTRIP,15.598221,73.773384,Goa,403507,OYO,cluster6,OYO Villas Vagator Assagoa 2 BHK
1325650_CLEARTRIP,CLEARTRIP,12.951338,77.703606,Bangalore,560037,OYO,cluster10,OYO Rooms Marathahalli Flyover
1325710_CLEARTRIP,CLEARTRIP,15.35041,75.10972,Hubli-Dharwad,580030,OYO,cluster6,OYO Rooms Near Hubli Airport
1325712_CLEARTRIP,CLEARTRIP,15.599967,73.747604,Goa,403509,OYO,cluster6,OYO Apartments Vagator Casa De Royale
1325716_CLEARTRIP,CLEARTRIP,15.288172,73.912476,Goa,403708,OYO,cluster6,OYO Rooms Colva Beach Resort
1325780_CLEARTRIP,CLEARTRIP,15.55648,73.75346,Goa,403516,OYO,cluster6,OYO Rooms Baga Titos Lane
1325720_CLEARTRIP,CLEARTRIP,15.279083,73.915,Goa,403708,OYO,cluster6,OYO Rooms Colva Beach Circle
1325782_CLEARTRIP,CLEARTRIP,15.52947,73.76614,Goa,403515,OYO,cluster6,OYO Rooms Candolim Near Dukles Hospital
1325786_CLEARTRIP,CLEARTRIP,15.28127,73.91292,Goa,403708,OYO,cluster6,OYO Rooms Facing Colva Beach
1325788_CLEARTRIP,CLEARTRIP,15.59684,73.738106,Goa,403509,OYO,cluster6,OYO Rooms Vagator Beach Cottages
1325832_CLEARTRIP,CLEARTRIP,9.492339,76.33374,Alleppey,688001,OYO,cluster11,OYO Rooms Alleppey Inn
1325784_CLEARTRIP,CLEARTRIP,15.629667,73.735825,Goa,403512,OYO,cluster6,OYO Villas Morjim Beach 2BHK
1325852_CLEARTRIP,CLEARTRIP,12.864776,80.22725,Chennai,600119,NA,cluster10,Max Classic Serviced Apartments
1325674_CLEARTRIP,CLEARTRIP,15.351671,75.1384,Hubli-Dharwad,580029,OYO,cluster6,OYO Rooms Near Hubli Junction
1325872_CLEARTRIP,CLEARTRIP,10.015556,76.95335,Munnar,685561,NA,cluster11,Jannah Residency
1325896_CLEARTRIP,CLEARTRIP,30.334751,78.053314,Dehradun,248001,OYO,cluster3,OYO Premium Rajpur Road Dilaram Chowk
1325940_CLEARTRIP,CLEARTRIP,27.338732,88.60999,Gangtok,737101,OYO,cluster4,OYO Premium The New Orchid
1325694_CLEARTRIP,CLEARTRIP,23.10186,72.59396,Ahmedabad,382424,OYO,cluster14,OYO Premium ONGC Chandkheda
1325968_CLEARTRIP,CLEARTRIP,32.235115,76.32315,Dharamshala,176219,NA,cluster12,'Hotel D''s Casa'
1326080_CLEARTRIP,CLEARTRIP,22.643536,88.42925,Kolkata,700028,OYO,cluster14,OYO Premium Airport Gate No 1
1326052_CLEARTRIP,CLEARTRIP,15.621168,73.76793,Goa,403517,OYO,cluster6,'OYO Premium Siolim St Anthony''s Church'
1326012_CLEARTRIP,CLEARTRIP,8.73267,76.70798,Varkala,695141,NA,cluster11,Indraprastha Beach Resort
1326090_CLEARTRIP,CLEARTRIP,22.29217,70.79952,Rajkot,360001,OYO,cluster14,OYO Rooms Yagnik Road
1326094_CLEARTRIP,CLEARTRIP,22.296362,70.79426,Rajkot,360001,OYO,cluster14,OYO Rooms Phulchhab Chowk II
1326104_CLEARTRIP,CLEARTRIP,21.206362,72.83821,Surat,395003,OYO,cluster1,OYO Rooms Railway Station Lal Darwaja
1326106_CLEARTRIP,CLEARTRIP,23.031511,72.60049,Ahmedabad,380002,OYO,cluster14,OYO Premium Ahmedabad Station
1326108_CLEARTRIP,CLEARTRIP,12.957068,77.70223,Bangalore,560037,OYO,cluster10,OYO Rooms Marathahalli Bridge
1326112_CLEARTRIP,CLEARTRIP,31.539583,75.91743,Hoshiarpur,146001,NA,cluster12,Hotel Batra Continental
1326114_CLEARTRIP,CLEARTRIP,9.851866,77.17007,Idukki,685553,NA,cluster11,Silver Oak Plantation Bungalow
1326116_CLEARTRIP,CLEARTRIP,21.200956,72.84023,Surat,395003,OYO,cluster1,OYO Rooms Delhi Gate
1326140_CLEARTRIP,CLEARTRIP,13.051806,80.23406,Chennai,600017,OYO,cluster10,OYO Rooms T Nagar Periyar Salai
1326120_CLEARTRIP,CLEARTRIP,23.022589,72.56706,Ahmedabad,380006,OYO,cluster14,OYO Rooms Gujarat College Ellisbridge 2
1360922_CLEARTRIP,CLEARTRIP,11.529268,76.16781,Wayanad,675577,V Resorts,cluster0,V Resorts Wayanad
1326156_CLEARTRIP,CLEARTRIP,17.943308,73.87281,Wai,412803,NA,cluster2,Hotel Sanai
1360964_CLEARTRIP,CLEARTRIP,26.778526,82.15575,Faizabad,0,NA,cluster4,Kohinoor Palace
1360946_CLEARTRIP,CLEARTRIP,32.22255,77.19977,Manali,175143,NA,cluster12,The White Stone Resort
1360966_CLEARTRIP,CLEARTRIP,25.443182,81.83016,Allahabad,211003,NA,cluster7,Milan Boutique Hotel
1360994_CLEARTRIP,CLEARTRIP,12.901952,74.84224,Mangalore,575006,NA,cluster10,Hotel BMS
1361006_CLEARTRIP,CLEARTRIP,29.398952,79.28878,Corbett,263159,V Resorts,cluster3,V Resorts Kotabagh
1361008_CLEARTRIP,CLEARTRIP,30.685095,77.07644,Chandigarh,134205,NA,cluster3,UV Resorts
1361018_CLEARTRIP,CLEARTRIP,9.981249,76.282845,Kochi,682035,NA,cluster11,Ibis Kochi City Centre-An AccorHotels Brand
1360974_CLEARTRIP,CLEARTRIP,28.63228,77.22773,New Delhi,110001,NA,cluster3,Connaught Royale
1361028_CLEARTRIP,CLEARTRIP,22.208067,69.0114,Dwarka,361335,NA,cluster14,Shree Radhe Krishna Resort
1360968_CLEARTRIP,CLEARTRIP,16.704983,74.23653,Kolhapur,416001,NA,cluster2,Hotel City Crown
1360970_CLEARTRIP,CLEARTRIP,19.980833,75.20087,Aurangabad,431101,NA,cluster1,Pace Hotels
1361036_CLEARTRIP,CLEARTRIP,12.321235,76.658035,Mysore,570001,NA,cluster9,Hotel BS International
1361034_CLEARTRIP,CLEARTRIP,11.013902,76.9959,Coimbatore,641028, Treebo Hotels,cluster0,Treebo Corner Stay
1361058_CLEARTRIP,CLEARTRIP,28.47694,77.3073,Faridabad,121003,NA,cluster3,Misaki Hotel
1361040_CLEARTRIP,CLEARTRIP,9.604396,77.14852,Thekkady,685509,NA,cluster11,The Mountain Courtyard
1361082_CLEARTRIP,CLEARTRIP,10.806776,78.709564,Trichy,620010,NA,cluster0,High Point Serviced Apartment
1361070_CLEARTRIP,CLEARTRIP,11.936845,79.4878,Viluppuram,605602,NA,cluster9,Grand Kubera
1361102_CLEARTRIP,CLEARTRIP,31.122398,77.375145,Shimla,171201,NA,cluster3,De Exotica Crest Resort & Spa
1361150_CLEARTRIP,CLEARTRIP,22.30939,73.18478,Vadodara,3900020,Citrus Hotels,cluster14,Citrus Vadodara
1361170_CLEARTRIP,CLEARTRIP,30.657648,76.82036,Chandigarh,146603,NA,cluster3,Hotel Mandarin Square
1361172_CLEARTRIP,CLEARTRIP,22.251656,68.976425,Dwarka,361335,NA,cluster14,Hotel Vraj Inn
1361178_CLEARTRIP,CLEARTRIP,26.91348,75.80786,Jaipur,302001,NA,cluster4,Polo Inn & Suites
1361182_CLEARTRIP,CLEARTRIP,13.033074,80.2391,Chennai,600017,NA,cluster10,Premam Serviced Apartment
1361184_CLEARTRIP,CLEARTRIP,12.966687,79.94657,Chennai,602105,NA,cluster10,Home Stayz
1361188_CLEARTRIP,CLEARTRIP,13.066647,80.2701,Chennai,600002,NA,cluster10,The Lotus Hotel Sameera
1361190_CLEARTRIP,CLEARTRIP,26.077524,76.42914,Sawai Madhopur,322029,NA,cluster4,Hotel Juna Mahal
1361196_CLEARTRIP,CLEARTRIP,28.49137,77.08401,Gurgaon,122002,NA,cluster3,Hotel Smart Inn
1361198_CLEARTRIP,CLEARTRIP,18.54821,73.95108,Pune,411014,NA,cluster8,Advantage 2 U Hospitality Kharadi
1361206_CLEARTRIP,CLEARTRIP,17.925468,73.78398,Panchgani,412805,NA,cluster2,Rainforest Restaurant & Villas
1361192_CLEARTRIP,CLEARTRIP,28.49137,77.08401,Gurgaon,122002,NA,cluster3,Hotel Smart Inn II
1361194_CLEARTRIP,CLEARTRIP,28.49137,77.08401,Gurgaon,122002,NA,cluster3,Smart Inn Rooms
1361212_CLEARTRIP,CLEARTRIP,19.239939,72.8393,Mumbai,0,NA,cluster8,The E Hotel At Eskay Resorts
1361214_CLEARTRIP,CLEARTRIP,13.0124,80.18372,Chennai,600016,Treebo Hotels,cluster10,Treebo Adin Residence
1361222_CLEARTRIP,CLEARTRIP,23.537533,87.30031,Durgapur,713216,NA,cluster14,City International
1361226_CLEARTRIP,CLEARTRIP,19.766043,74.472664,Shirdi,423109,NA,cluster1,Sukrangu Palace
1361216_CLEARTRIP,CLEARTRIP,28.530642,77.35024,Noida,201301,NA,cluster3,Hide Away Suites
1361218_CLEARTRIP,CLEARTRIP,22.615788,88.43059,Kolkata,700059,NA,cluster14,The Maureen
1361228_CLEARTRIP,CLEARTRIP,12.960831,77.71374,Bangalore,560037,NA,cluster10,Northern Suites
1361232_CLEARTRIP,CLEARTRIP,11.623377,92.72649,Port Blair,744103,NA,cluster9,Hotel Rajadeepam
1361234_CLEARTRIP,CLEARTRIP,26.764145,83.35889,Gorakhpur,273001,NA,cluster4,'Kamal''s Inn'
1361242_CLEARTRIP,CLEARTRIP,28.036928,73.33716,Bikaner,334001,NA,cluster4,Narendra Bhawan Palace
1361238_CLEARTRIP,CLEARTRIP,21.73021,72.15594,Bhavnagar,364002,NA,cluster14,EFCEE Sarovar Portico Bhavnagar
1361244_CLEARTRIP,CLEARTRIP,10.309757,77.52061,Kodaikanal,624104,NA,cluster11,'Zac''s Valley Resort'
1361210_CLEARTRIP,CLEARTRIP,12.674953,75.605644,Kukke Subramanya,574238,NA,cluster10,Hotel Dwara
1361250_CLEARTRIP,CLEARTRIP,12.450994,75.96823,Coorg,0,NA,cluster9,Hotel Maharaja
1361264_CLEARTRIP,CLEARTRIP,19.949839,73.7691,Nashik,422010,Treebo Hotels,cluster1,Treebo House Khas Suites
1361262_CLEARTRIP,CLEARTRIP,32.15142,77.175835,Manali,175131,NA,cluster12,Maya Cottages
1361266_CLEARTRIP,CLEARTRIP,13.083414,80.26995,Chennai,600003,NA,cluster10,Hotel White Mount
1361272_CLEARTRIP,CLEARTRIP,13.194644,77.64627,Bangalore,562157,NA,cluster10,Shivas Gateway
1361268_CLEARTRIP,CLEARTRIP,17.713142,83.296906,Visakhapatnam,530001,NA,cluster2,Hotel Tanvi Grand
1361276_CLEARTRIP,CLEARTRIP,19.116796,72.87989,Mumbai,400059, Treebo Hotels,cluster8,Treebo Metropolis
1326204_CLEARTRIP,CLEARTRIP,20.426174,72.83208,Daman,396210,OYO,cluster1,OYO Rooms Near Devka Beach
1326224_CLEARTRIP,CLEARTRIP,17.442175,78.38286,Hyderabad,500081,OYO,cluster2,OYO Premium Raheja Mindspace
1361280_CLEARTRIP,CLEARTRIP,18.504784,73.93365,Pune,411028,Treebo Hotels,cluster8,Treebo Park View
1361278_CLEARTRIP,CLEARTRIP,16.708593,74.232895,Kolhapur,416003, Treebo Hotels,cluster2,Treebo House Khas
1326294_CLEARTRIP,CLEARTRIP,17.420279,78.54011,Hyderabad,500007,OYO,cluster2,OYO Premium Habsiguda
1326306_CLEARTRIP,CLEARTRIP,15.234188,73.92955,Goa,403721,NA,cluster6,Regenta Resort Varca Beach
1326330_CLEARTRIP,CLEARTRIP,21.151133,79.10233,Nagpur,440018,OYO,cluster1,OYO Rooms Agrasen Chowk Gitanjali
1326350_CLEARTRIP,CLEARTRIP,31.347918,75.581505,Jalandhar,144004,OYO,cluster12,OYO Rooms Sodal Mandir Jalandhar
1326380_CLEARTRIP,CLEARTRIP,31.10387,77.16952,Shimla,171001,OYO,cluster3,OYO Rooms Old Bus Stand Shimla
1326266_CLEARTRIP,CLEARTRIP,23.076027,72.52273,Ahmedabad,380060,OYO,cluster14,OYO Rooms Sola SG Highway
1326390_CLEARTRIP,CLEARTRIP,23.168201,75.77363,Ujjain,456010,OYO,cluster14,OYO Rooms Imperial Mahakal Marg
1326404_CLEARTRIP,CLEARTRIP,11.705459,75.5366,Mahe,673310,NA,cluster9,Regant Hotel
1326252_CLEARTRIP,CLEARTRIP,21.20561,72.83939,Surat,395003,OYO,cluster1,OYO Rooms Opposite Railway Station
1326436_CLEARTRIP,CLEARTRIP,18.521479,73.845764,Pune,411004,OYO,cluster8,OYO Rooms Sambhaji Garden JM Road
1326514_CLEARTRIP,CLEARTRIP,12.797715,80.00543,Chennai,603204,NA,cluster10,Highnest Bed and Breakfast
1326518_CLEARTRIP,CLEARTRIP,27.338818,88.60836,Gangtok,737101,NA,cluster4,Hotel Royal Orchid & Spa
1326530_CLEARTRIP,CLEARTRIP,19.117874,72.997475,Navi Mumbai,400701,OYO,cluster8,OYO Apartments Ghansoli Station
1326534_CLEARTRIP,CLEARTRIP,19.1251,72.84679,Mumbai,400058,OYO,cluster8,OYO Rooms Andheri Station 1
1326502_CLEARTRIP,CLEARTRIP,12.915917,77.606064,Bangalore,560076, Treebo Hotels,cluster10,Treebo Grand Continent
1326552_CLEARTRIP,CLEARTRIP,29.378502,79.52692,Nainital,263136,OYO,cluster3,OYO Rooms Graphic Era Bhimtal
1326536_CLEARTRIP,CLEARTRIP,16.711979,74.24015,Kolhapur,416003,OYO,cluster2,OYO Rooms Near Pitali Chowk Kolhapur
1326506_CLEARTRIP,CLEARTRIP,12.600726,79.93886,Chennai,600116,NA,cluster10,Neighbour Inn
1326570_CLEARTRIP,CLEARTRIP,30.326166,78.04287,Dehradun,248001,OYO,cluster3,OYO Rooms Clock Tower Dehradun
1326596_CLEARTRIP,CLEARTRIP,19.085417,73.02265,Navi Mumbai,400705,Vista Rooms,cluster8,Vista Rooms at Turbhe
1326598_CLEARTRIP,CLEARTRIP,18.918674,72.82977,Mumbai,400005,Vista Rooms,cluster8,Vista Rooms at Colaba
1326600_CLEARTRIP,CLEARTRIP,18.922438,72.831726,Mumbai,400039,Vista Rooms,cluster8,Vista Rooms at Colaba Causeway
1326586_CLEARTRIP,CLEARTRIP,18.585777,73.73043,Pune,411057,OYO,cluster8,OYO Rooms Rajiv Gandhi IT Park Hinjewadi
1326610_CLEARTRIP,CLEARTRIP,19.101603,72.890366,Mumbai,4000072,Vista Rooms,cluster8,Vista Rooms at Sakinaka
1326632_CLEARTRIP,CLEARTRIP,12.29728,76.65632,Mysore,570004,NA,cluster9,Kings L Grand
1326658_CLEARTRIP,CLEARTRIP,23.103897,72.63385,Ahmedabad,382428,OYO,cluster14,OYO Rooms near Apollo Hospital
1326662_CLEARTRIP,CLEARTRIP,23.312654,73.18954,Vadodara,390005,OYO,cluster14,OYO Rooms BBC Tower Sayajigunj
1326760_CLEARTRIP,CLEARTRIP,9.9252,78.119774,Madurai,625018,OYO,cluster11,OYO Premium Madurai Fatima College
1326826_CLEARTRIP,CLEARTRIP,30.312706,78.04741,Dehradun,248001,OYO,cluster3,OYO Premium Railway Station Dehradun
1326796_CLEARTRIP,CLEARTRIP,30.130186,78.32306,Rishikesh,249192,NA,cluster3,Hotel Green Land Cottage
1326838_CLEARTRIP,CLEARTRIP,32.227245,77.18511,Manali,175131,OYO,cluster12,OYO Rooms White Mountain View
1326870_CLEARTRIP,CLEARTRIP,18.93269,72.82374,Mumbai,400020,OYO,cluster8,OYO Rooms Nariman Point Mumbai
1326898_CLEARTRIP,CLEARTRIP,21.256292,81.63708,Raipur,492001,NA,cluster1,Hotel Sharda
1326916_CLEARTRIP,CLEARTRIP,13.078888,80.24132,Chennai,600010,OYO,cluster10,OYO Premium Kilpauk Medical College
1327074_CLEARTRIP,CLEARTRIP,29.395973,79.44317,Nainital,263001,OYO,cluster3,OYO Rooms Tiffin Top Road
1326782_CLEARTRIP,CLEARTRIP,12.297516,76.65634,Mysore,570004,OYO,cluster9,OYO Rooms Mysore MG Road
1326574_CLEARTRIP,CLEARTRIP,29.379614,79.46245,Nainital,263002,OYO,cluster3,OYO Rooms Lake View Tallital
1361284_CLEARTRIP,CLEARTRIP,11.929361,79.83147,Pondicherry,605001,Treebo Hotels,cluster9,Treebo Grace Inn
1361282_CLEARTRIP,CLEARTRIP,28.980509,77.047226,Sonipat,131001,NA,cluster3,Hotel Cozzet
1361286_CLEARTRIP,CLEARTRIP,30.688738,76.80034,Chandigarh,160002,NA,cluster3,Hotel Dove
1361296_CLEARTRIP,CLEARTRIP,10.250176,77.9973,Dindigul,624003,NA,cluster11,JMA Garden Resorts
1361290_CLEARTRIP,CLEARTRIP,23.221088,77.43775,Bhopal,462016,NA,cluster14,Hotel Shubh Inn
